X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,Y
-536.5975,87.94997,8.095498,47.91926,26.067877,22.033506,15.0430975,8.395292,-2.8156407,5.4151144,-7.521173,-4.1412215,-9.560273,blues
-415.50168,54.089314,-5.117226,91.27815,11.864194,9.5113125,0.117067225,7.474882,-11.690014,5.4570804,-13.68434,-1.1943847,-17.266787,blues
-383.32516,90.46777,-20.789402,62.184956,19.21887,12.05814,-7.1495676,13.711401,6.7793927,27.188345,-1.1983001,-3.7757976,-17.752745,blues
-385.4057,81.8835,-17.742968,42.121777,5.1299334,17.259115,-8.400306,16.5945,-10.804284,7.2004943,-2.1641185,14.706361,-4.13585,blues
-420.6915,89.73951,-4.4614916,38.735004,11.049792,20.915014,-1.9951262,6.3271184,-8.398773,11.429309,-8.903043,5.7360215,-12.333025,blues
-426.96143,101.12188,2.6408696,43.204117,6.4012847,22.428843,2.187951,13.009258,-1.4732562,12.307243,-8.557868,1.7762452,-5.6879487,blues
-437.31348,91.06391,-17.125408,49.807083,15.161058,4.578754,4.5536213,12.391124,-16.722912,0.36730608,-1.9807187,-1.7837551,-9.238985,blues
-377.92114,75.15512,-14.986662,55.668503,12.5602,18.433908,-17.88307,0.8347975,-16.149433,3.7148669,-12.525578,2.4488275,-22.62645,blues
-360.17477,97.6142,-5.7203307,38.631012,12.91688,31.630783,-16.014894,29.1807,1.5819724,4.9310155,-4.502817,15.77604,-7.605372,blues
-345.4323,78.80173,-13.859955,88.23062,-23.090103,24.50257,-17.305033,11.476895,-5.7650714,2.982837,-2.8314419,-6.8662224,-2.3891387,blues
-452.9456,67.324814,-9.257316,41.259804,-16.04416,16.387217,-3.2083504,14.977812,1.3819306,-5.204204,-9.2502775,-8.615697,-17.263924,blues
-466.40738,45.946194,15.3747225,30.413923,-16.119377,19.272469,-0.63673204,21.462503,-22.663464,2.522406,-22.581789,-6.62737,-18.544071,blues
-383.75754,45.002373,10.524382,78.33744,-39.077316,4.8324995,-17.114134,-0.32220465,-20.582346,-7.228813,-9.867999,13.772664,-17.747976,blues
-450.02502,49.344704,-15.450305,34.64138,-27.024065,12.962484,-8.673874,2.8680005,-19.702475,-7.1886706,-3.4057715,2.5171576,-11.274971,blues
-457.02972,85.70071,0.8881904,59.648487,-2.3939655,10.270644,-0.47250322,9.95547,-9.454986,0.7664041,-9.605347,-10.248704,-13.505435,blues
-427.59,64.82109,5.6836677,70.248985,-20.865982,24.318254,-8.384213,2.7983708,2.1303194,3.8293538,-8.410259,6.923498,-25.034012,blues
-396.1967,43.963017,6.3670907,43.06553,-34.915775,13.280353,-19.881435,16.595772,-5.7475166,12.891782,-13.049248,5.7265077,-16.871504,blues
-403.78638,42.580204,-5.258608,41.53892,-23.623537,36.497765,-40.419537,14.997607,-9.233733,-8.618166,-24.879988,4.822456,-29.628166,blues
-446.7763,78.689095,5.640933,39.24017,-32.331852,9.522027,-0.17510603,12.644678,-7.816654,-0.53273743,-7.53854,0.8731137,-10.036448,blues
-366.75058,54.665676,-4.4233794,57.96279,-28.855183,18.06692,-19.969149,15.415147,-5.0412908,14.1630945,-11.406441,9.085314,-15.773461,blues
-447.87878,69.8153,51.01576,40.93209,-43.897007,20.355568,-14.227121,0.23676306,-16.009747,-7.829782,-10.974487,-0.3209879,-32.53813,blues
-332.0014,53.555798,2.766143,76.250145,-2.3712068,8.409213,-5.6961145,22.30234,-12.026208,5.4242797,-10.750313,11.825501,-10.834397,blues
-371.49603,38.501457,19.728327,49.98539,-3.2305257,37.767563,-14.931219,24.83346,-3.2305238,16.855375,-9.968579,20.455763,4.001158,blues
-408.78003,54.855392,19.030794,57.789593,4.476311,35.005413,-5.60808,11.407116,-6.2912946,14.354781,0.61393654,17.134672,0.010310976,blues
-342.32672,49.651028,-9.367948,45.62588,5.2851806,51.839375,15.557859,25.600378,-11.436111,14.364538,-13.56598,-8.326751,-24.276407,blues
-341.71417,72.125786,-15.485757,46.011456,13.135175,28.564337,-5.109794,21.776049,7.343575,17.998322,-20.33624,-4.022598,-17.418434,blues
-293.68698,57.997063,-1.8877867,45.73056,-0.9951406,40.40587,-21.014067,29.75133,-0.6716183,6.1293306,-23.112776,-5.8748217,-29.960455,blues
-246.91072,82.40675,-30.383526,41.87235,-11.088843,25.54109,-9.425757,26.82975,-7.3350115,10.063997,-16.732904,12.0370655,-15.990544,blues
-358.04108,59.970055,-23.514591,60.398388,10.317671,14.100828,-17.72571,17.653824,6.0867734,13.1548605,-15.708366,9.453148,-5.3498225,blues
-301.48584,81.27373,-44.321384,21.625154,-18.044708,24.281187,-12.856633,8.391556,-19.430243,7.1020355,-10.858804,10.718727,-10.978082,blues
-345.61478,66.48492,3.8122969,58.408184,7.030073,25.712887,-14.343142,14.383638,-24.062254,1.5648028,-9.585647,10.201409,3.3019526,blues
-331.71283,39.349945,-6.613705,58.109676,-12.451693,43.75872,13.446367,53.644867,4.331613,7.84807,-15.294532,6.2189517,-24.508162,blues
-308.53268,81.27768,-24.33691,35.835846,-3.8057392,20.30277,-8.305844,23.301775,-5.952743,9.9383,-17.155487,8.233994,-10.515269,blues
-455.87335,108.49419,28.520588,44.111954,20.445183,6.8650465,-3.5914552,13.228291,-0.41484722,1.3457481,-4.366181,-2.4980454,-0.31922606,blues
-513.01904,93.75408,34.02354,42.26977,23.957884,19.806225,2.729863,12.344656,5.629174,10.353645,-1.5703102,-2.1568244,-2.2676132,blues
-433.74112,91.918724,12.636171,56.368366,18.784557,10.728837,-21.402294,9.624429,3.1121426,15.525416,1.3915533,-3.057746,-13.37404,blues
-432.09247,127.32554,15.2066145,39.699604,22.44745,28.376326,16.555775,10.73416,-13.801024,-8.310444,-11.8345995,4.2512946,0.9882033,blues
-586.9992,87.04764,11.103869,18.315521,16.066381,8.566014,8.451879,7.186979,-2.4818044,4.590671,2.3528836,0.10553021,7.337222,blues
-546.4584,88.89929,0.79417527,37.577957,-10.171789,7.5442204,-9.888615,11.044749,-11.884509,-1.7082145,-8.530218,3.796095,12.335074,classical
-583.14905,83.037704,-9.573379,14.980058,-7.889341,33.295197,10.799107,2.1850944,-8.064587,1.1560668,-2.4557843,7.095659,10.867649,classical
-558.0816,73.7096,10.368605,48.276333,2.5291715,20.659704,-12.616323,9.985537,-11.065136,6.270545,-10.553917,0.58065593,-10.400427,classical
-603.61005,72.60424,-6.681607,43.49499,4.217783,21.95519,-5.283588,2.2846384,8.680517,10.1296625,-4.1201873,-5.9195323,-1.8010342,classical
-532.8639,64.90335,-25.015114,35.405857,-9.765918,5.360904,-13.366036,13.862536,5.9605594,10.444255,-21.287298,-11.252444,-12.755574,classical
-556.3234,78.64853,-12.846617,30.79618,-4.952384,5.916106,-10.947305,1.3758097,-11.173573,3.2000842,-4.90045,8.513246,1.4771147,classical
-579.78406,96.09385,7.0580053,41.196335,12.650021,14.6518755,-14.183748,-7.396148,-15.887334,7.8972955,9.567505,19.080326,5.120689,classical
-566.0679,73.925224,-20.315752,29.639362,-6.1350174,8.802287,-9.128564,7.113647,0.60990417,12.519296,1.8500919,4.7329874,-5.625662,classical
-488.27548,112.60453,-26.841423,37.63651,-7.7106752,7.381021,-11.513641,5.9609866,-7.150643,8.599426,-5.5481763,7.5838137,0.8955131,classical
-583.6185,107.41227,5.688517,41.329338,0.7552503,16.291096,-1.0290476,7.3629594,-2.7167916,8.589207,-3.6625671,6.2403913,-2.6150422,classical
-534.53986,89.72107,-30.50209,22.939875,-8.554266,8.889494,-9.706452,-3.6012535,-11.270122,7.7854176,3.3663456,11.694591,7.104905,classical
-654.76105,137.68521,21.436684,13.5933695,9.734228,6.617889,-2.786391,-7.9791846,-3.1350737,8.695918,6.7437916,-6.079341,-13.907031,classical
-624.0075,85.48587,-20.70046,17.168844,-3.464343,-6.0779977,-13.398557,-9.009388,-9.442686,-0.22802234,-8.005006,-1.7327812,1.2665359,classical
-634.79193,71.961876,-7.6261344,14.64584,-2.204723,0.30899867,-7.8136315,1.4429114,-0.37535498,6.381417,-1.201565,-1.1557481,0.3294724,classical
-629.3626,108.840004,0.55372906,20.05405,2.8585157,-2.8508868,-14.650515,-9.635903,-14.938808,-12.024545,-15.010423,-4.6280503,6.2169347,classical
-663.9796,102.56562,-9.901712,41.27504,0.7440247,-1.2291576,-12.449819,2.1565027,-8.644829,-0.42228925,-8.059422,6.6859126,11.414311,classical
-694.8082,131.11333,-2.5304246,27.144655,-0.30744612,9.402894,-3.4129157,8.216075,-4.1437426,3.528368,-9.78857,0.19454569,1.8876846,classical
-599.2817,88.22037,-29.06066,-2.8206804,-18.610584,-2.2200866,-9.63774,-2.285686,-13.355525,-1.2028512,-0.6068214,13.32401,14.686336,classical
-747.6451,39.662056,-17.139946,5.2075415,-8.293693,-11.695875,-11.272202,-0.54740673,-1.3103434,-0.3469192,-3.322104,3.3364062,10.711576,classical
-712.3847,93.89735,-6.480283,25.17054,0.9587797,2.1755185,3.856129,13.318862,13.416846,13.16601,-3.5836785,-3.0426621,2.1873822,classical
-539.5177,123.62121,-13.604004,20.46083,-3.6394687,0.013651672,-12.431022,-0.92161715,-2.3730354,6.724333,-5.5141377,1.1549338,3.0165186,classical
-627.08044,78.20674,-1.0759426,0.30666292,-9.570196,-6.509762,-6.4718595,4.7093005,-5.4400053,-6.16597,-5.3724704,3.856042,2.2727447,classical
-569.23425,104.88779,-2.2928913,29.348457,10.553411,14.191382,-1.7337104,3.4776886,-6.405951,3.5685976,-0.6828453,6.1484013,-0.22332692,classical
-634.18207,131.05223,-8.988653,21.987131,-2.415001,-0.21204104,-15.511685,1.6940104,-5.4922156,5.2312074,-18.746635,-17.339182,-17.187866,classical
-476.83377,126.219315,-21.395555,33.148872,-5.934559,-1.4793669,-18.007942,2.3431768,-3.0006185,13.391406,-5.0238047,-1.2230681,-5.41048,classical
-490.72577,134.8823,-23.86828,24.52613,-5.0530396,6.516274,-7.1212635,-1.5843314,-7.3266993,16.25118,5.5290127,0.48925424,-14.653867,classical
-650.1464,56.78329,-11.704369,-5.2840137,-3.2530022,1.0801104,-5.903658,-5.2847877,-4.5821934,3.3993306,4.987293,1.3712246,-6.6912303,classical
-615.06256,142.6087,10.117006,20.88426,-0.12626998,-3.0583067,-11.809706,-3.4752386,-6.60198,1.8938599,-2.1266973,-5.114041,-15.766923,classical
-523.8564,96.63773,-9.938633,3.940385,-9.591853,-9.470881,-18.05276,-11.957509,-8.554697,3.3918428,-7.0689106,-10.6554,-9.880267,classical
-517.5757,98.1237,-28.385677,20.034502,-9.235672,-2.3578033,-11.414327,3.067339,-7.9784966,-0.92509574,-10.337592,-1.552677,-0.58516186,classical
-568.57635,121.923195,-4.541992,17.36911,-1.685804,-5.9335384,-15.053239,-4.532956,0.46917918,1.5702676,-15.93313,-16.790024,-9.90888,classical
-682.5424,71.025475,10.751957,27.007444,13.012937,7.485839,0.38574558,3.2035139,2.4283192,-0.0034608303,-3.0031798,-1.5008323,-0.67857784,classical
-734.40076,131.5975,4.671156,10.384346,-9.859274,-7.135645,-13.880057,-11.808353,-10.119677,-10.6108465,-14.358157,-8.796226,-6.4476185,classical
-650.0281,101.55502,-12.717844,15.229007,0.7148041,-4.889533,-6.3906107,-5.4044414,-4.082001,-1.388374,-5.8848987,0.60082793,2.0617354,classical
-629.2706,59.952328,-14.845579,19.237263,4.3021765,2.1269844,-6.724325,-1.6898946,-5.038468,-0.45037922,-9.120841,-4.1643767,1.0226973,classical
-623.7884,115.10261,43.500973,33.52589,11.360311,8.306284,2.1409602,-0.72959125,-6.1687307,-4.1071024,-8.093035,-7.971963,-5.2838483,classical
-672.02344,89.1548,13.468215,21.407902,2.2743182,5.499511,-2.2632713,-2.252178,-6.6672564,-4.8387437,-5.8368526,-7.0056434,-3.4753613,classical
-618.1674,56.535286,-17.991646,14.146283,-8.71075,-6.4904428,-20.367695,-11.136329,-7.3840113,-1.7763947,-15.672773,-8.7282915,6.0173454,classical
-493.741,122.38762,-34.988987,28.793583,-1.9861631,-0.28687826,-14.627719,-3.8482747,-5.2236195,2.5305748,-8.861359,-4.9277477,-4.73667,classical
-680.876,58.270966,-23.39364,3.789539,-1.2608935,10.2124,0.4596625,0.009731543,2.9090748,19.561037,9.450519,1.8287115,6.6706395,classical
-611.89685,99.63317,-21.544815,20.443903,-3.3787627,0.009732015,-4.7513103,4.9845934,0.92319405,3.3193212,-7.718362,-0.2928617,1.4845061,classical
-645.3873,60.75986,-26.875248,21.457945,4.719473,4.127658,-2.1333013,0.96201754,-3.7591183,-2.6173573,-4.2164016,7.559429,14.727432,classical
-453.7901,137.77495,-23.355326,8.7956915,-1.3024733,-1.9095877,-8.841356,-2.824451,1.3303903,6.735889,-0.03949362,-4.7854533,-5.5620317,classical
-565.6349,93.471756,22.77381,14.735372,2.8875742,-7.0714326,-13.380482,-11.183003,-11.168951,-9.840473,-6.917158,-5.385539,-3.5993638,classical
-641.76483,112.47982,-16.684563,7.8165045,-10.15954,-14.087115,-13.234584,-16.257067,-16.639011,-18.571499,-16.353357,3.6088169,8.942518,classical
-434.1302,107.87015,-32.884567,16.68616,1.566997,-1.5598115,-4.2556124,-3.6202166,-10.552773,-11.314582,-13.902116,-6.8031564,-4.139244,classical
-356.31937,133.83751,-21.621016,18.009308,-8.363009,1.5067663,-17.504444,-5.586709,-3.79377,15.025812,-7.8514977,-11.0994835,-4.449984,classical
-715.8179,102.0421,-27.224163,16.766966,7.6091914,5.330791,-1.4878535,-8.473867,-11.708699,-9.407844,-10.131649,-10.478546,-11.262784,classical
-408.09848,103.673874,-13.576455,16.139969,-12.259293,-7.281185,6.4137807,6.463094,-7.985311,-2.3369062,-4.538382,-0.74044573,-3.4848835,classical
-438.96774,53.939472,-5.324547,5.563955,-4.9897866,-2.5417888,-6.688135,-3.4202507,-3.4783568,3.6455328,-0.53464717,-3.0786803,-0.17733543,classical
-687.90546,149.21999,0.26278442,34.593517,10.217915,0.2281488,-3.2700176,-2.394151,-4.3217545,0.63143075,-0.073091865,-6.7274055,-0.7719874,classical
-431.72162,102.66254,-2.6210756,27.771545,11.909162,15.554788,6.5394382,7.914029,5.1607957,8.817001,3.3077862,7.1387877,2.477023,classical
-476.59183,56.509686,-6.3179855,16.937061,-7.076761,-0.4830597,-0.6404276,-2.2092178,-5.0068407,-4.5407963,-6.739828,-6.497796,-7.781491,classical
-413.8919,99.56886,-27.939362,9.545578,-6.0120187,5.888809,-0.5830496,2.0121963,0.6642609,10.526283,4.1104302,-0.8438937,-1.7362598,classical
-410.20578,107.00453,-20.055326,46.491898,54.244755,15.024481,-30.142227,20.771868,-17.348183,-50.39367,-6.6430707,31.936197,2.4168832,classical
-705.4524,134.01154,10.427841,-0.55100936,-4.6396112,-2.1318126,-3.8968153,-12.450974,-12.959238,-4.683056,-1.3477944,-7.1246557,-11.110853,classical
-341.68192,86.19864,-42.907455,28.753279,3.8798866,-12.964072,-8.507915,5.272715,-11.688755,8.240495,11.176817,4.087265,-11.199573,classical
-629.0912,79.11687,-16.410683,11.195814,3.7253551,6.0740566,-1.1778516,3.6210732,-6.984652,-6.6506166,-0.2861213,-0.12182957,-1.9417222,classical
-653.1596,90.542114,-3.3790448,14.624504,-2.4739082,-5.080431,-3.5123637,-4.951348,-2.931947,-2.098688,-1.864059,-3.7862744,-6.863295,classical
-467.8038,84.241806,-34.486427,17.690828,-5.4817295,-4.5303073,-9.854394,-7.067264,-7.245592,-5.404452,-2.5559998,-3.6682293,-1.0104463,classical
-451.37973,99.048386,-7.9834785,10.146989,-8.932959,6.605315,-5.736327,-6.177018,-4.3523803,-0.8026755,-2.1157558,-6.2336974,-10.101762,classical
-496.63293,131.80202,-31.900902,23.180468,-4.258354,-8.733292,-1.1603574,-3.0308175,-7.506462,-15.409889,-14.552582,-7.3845754,-4.559943,classical
-640.3972,54.598766,-13.7118635,-3.9708698,-5.702709,-1.3237478,-2.6573918,-4.2381196,-3.2937875,1.3670305,2.2620614,0.32837838,-1.0065975,classical
-686.4394,121.20344,39.451603,11.657508,10.0741625,5.5480933,2.863927,2.8332849,3.1319976,2.9788787,1.837104,0.9207442,-1.5064427,classical
-730.63135,102.628456,16.803486,0.512705,-1.1595592,0.08137851,0.3094455,-0.2756541,1.7600472,6.603021,9.145032,7.1081476,1.6682504,classical
-643.34424,142.16095,12.904709,-0.4900246,0.3878811,1.75083,-1.922038,-7.239495,-8.70514,-10.583703,-9.655772,-3.655568,0.53871506,classical
-624.69666,117.952896,30.332434,4.539484,-2.8012307,-7.1736407,-10.044645,-13.68034,-14.737559,-13.914334,-12.134372,-7.053896,-2.4532385,classical
-615.0219,103.98793,10.958086,6.17455,-2.1046307,-3.870468,-6.589906,-6.1806884,-1.27932,1.6681757,2.8233411,2.3308847,-0.36968607,classical
-526.1832,77.96444,-19.886835,21.99269,-2.5980043,-3.7486665,-1.6910509,2.1463304,0.19871442,2.0940726,-1.3384243,-3.039173,-0.82864463,classical
-654.5955,96.235664,3.0744677,27.79624,5.666246,5.4452906,-0.6599472,7.171351,1.2979264,-15.749884,-10.530955,3.4942086,8.7711525,classical
-585.8721,91.399956,-3.4104304,19.73887,4.4295397,0.017228128,3.8608077,3.9945107,0.3102374,5.6702905,8.855274,7.7518744,5.1246943,classical
-575.8191,97.134415,4.5850477,39.168434,15.260883,-1.0818188,3.8095198,5.9695725,-1.125582,-10.443352,-18.271166,-5.541751,7.572791,classical
-638.5039,73.4087,0.7530561,26.073986,6.1676283,-3.1735353,-2.7015207,4.032625,8.38539,10.904369,12.89722,10.017127,-0.1028305,classical
-566.7136,96.52746,-5.791196,19.23138,-1.4991608,-8.017568,-4.49767,-3.5391395,-1.3577946,2.3753977,1.5810696,5.6779923,10.410904,classical
-601.41254,84.04332,6.6820545,25.140432,1.8742043,-6.20572,-4.1808915,2.9074152,1.9197727,-3.018301,-10.331628,-7.701209,-0.86225086,classical
-697.05096,90.131935,3.731605,24.1909,13.372794,3.8632462,2.6381512,-1.2653804,-3.030795,-4.8131704,-0.17312364,9.3658,9.73815,classical
-532.0345,100.31263,7.8168035,32.538513,22.24497,8.866611,7.1359024,2.6267939,-5.5286427,-9.371955,-2.5458539,10.549342,14.948829,classical
-692.65137,112.60611,9.04826,13.359076,10.905257,0.14889085,-8.063284,-6.554777,-4.196408,-6.1684346,-8.0248,-12.2333975,-13.577906,classical
-792.9997,89.236275,34.02894,18.914927,14.275021,5.478463,1.4902065,2.3334935,1.8904462,-0.29382116,-2.6113646,-3.9740882,-3.3950052,classical
-683.9555,98.143425,3.1315305,10.465279,14.424129,5.6315126,1.2218987,-1.4131668,-3.9573734,-10.672508,-15.019586,-13.876139,-10.120137,classical
-860.1366,59.635254,12.318243,15.561796,6.742482,1.3697472,2.451074,2.2564924,4.8226132,7.525473,9.380208,11.942268,13.121719,classical
-650.969,93.058464,-6.5883923,31.808966,9.453417,-20.458958,-23.71603,-12.749402,-4.929073,0.7083971,-0.023691554,-6.799922,-11.231798,classical
-534.2908,102.805626,-31.984653,7.938695,-8.623781,-5.232108,-3.4936757,-15.624141,-24.474804,-19.640692,-7.876609,-5.152124,-7.4765677,classical
-570.4369,142.51688,-29.898634,2.8964982,-0.68446636,-2.1282308,-3.7911139,-11.901629,-10.554149,-9.081985,-7.402967,-7.983975,-2.0272236,classical
-599.7954,141.87753,-28.33101,16.523848,6.3852715,1.6669068,-3.9783876,-3.9404182,-5.464685,-4.487076,-3.100316,-3.491857,0.815073,classical
-480.37433,136.11168,-21.154829,11.707545,-6.2968287,-4.56693,-6.786385,-6.2450037,-4.011369,-2.1342816,-1.0783396,-4.743313,-5.4801393,classical
